timestamp,strategy,pattern,iter,path,user_id,status,latency_ms,error
2026-04-15T09:53:57+05:30,round_robin,uniform,109,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,111,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,110,/users/login,,200,45,
2026-04-15T09:53:57+05:30,round_robin,uniform,112,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,114,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,113,/users/login,,200,45,
2026-04-15T09:53:57+05:30,round_robin,uniform,115,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,117,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,116,/users/login,,200,45,
2026-04-15T09:53:57+05:30,round_robin,uniform,118,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,119,/users/login,,200,44,
2026-04-15T09:53:57+05:30,round_robin,uniform,121,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,120,/users/login,,200,44,
2026-04-15T09:53:57+05:30,round_robin,uniform,123,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,122,/users/login,,200,44,
2026-04-15T09:53:57+05:30,round_robin,uniform,124,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,125,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,126,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,127,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,129,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,128,/users/login,,200,44,
2026-04-15T09:53:57+05:30,round_robin,uniform,130,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,131,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,133,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,132,/users/login,,200,45,
2026-04-15T09:53:57+05:30,round_robin,uniform,134,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
